:START_ID,:END_ID,:TYPE,relationType,mechanism,weight,confidence,edge_supertype
event/bee60dae,event/9ab06416,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/aafeed02,event/d170dc63,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/9f5f63db,event/2005ae8b,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/ebcc494a,event/57c8f535,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/0eb9bb9d,event/e229dd68,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/e5e959ad,event/fbd588b1,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/be25eadb,event/1b687ee5,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/200a0282,event/45459006,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/bafac523,event/8f54a0b9,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/2c2c2146,event/7cc4d173,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/b30a59ed,event/996626a5,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/96576864,event/8d1fe1fe,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/74b93944,event/255d0058,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/973281e3,event/4debef92,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/617177f7,event/ff8a8590,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/cc7f85a3,event/cf4042c5,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/9df57cea,event/7e540d11,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/337dba30,event/3f6a5c27,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/7a1c0df2,event/83d000f6,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/115fbdff,event/9bd123e0,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/bb59ccdd,event/2ec49598,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/a0441415,event/98a87032,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/2e419c0e,event/5cfaa126,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/abd0a0b8,event/aa6333ee,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/a34e1450,event/6b979a3b,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/8699a876,event/071872e3,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/a24db292,event/01353d18,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/31351b6a,event/7469fe15,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/0eb0554d,event/7e21d794,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/9b2a9281,event/bf7884fe,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/62fdeb8a,event/39b43b5e,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/145785fa,event/b2c3871d,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/8b600feb,event/18fc1360,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/10daff5b,event/6f71e486,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/fe0c9b2c,event/9df43a00,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/14e7c143,event/bed2adf8,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/0bdfd709,event/1000cf66,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/69183778,event/7e80efee,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/c1258581,event/70f577e9,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/46992af2,event/183b8f6a,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/3aae81ba,event/73e33dbd,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/3e1548cc,event/250d4fb6,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/ebcc494a,event/1ca08727,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/c66d4e8d,event/db80e077,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/1b503d49,event/d2fa5200,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/f8f2758a,event/977f08bc,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/33667fc2,event/2d4f32a8,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/f93c6afe,event/c894558e,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/3ceb5658,event/9480ac17,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/e39ea233,event/4d2e84da,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/2523a83c,event/ebf8e5fa,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/3bc94e5a,event/89f081c4,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/29330be3,event/21d521cf,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/a4e4402a,event/6a61d680,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/476aa773,event/2778517a,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/25dd3acf,event/73f6b9cd,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/5257e90f,event/db9110c5,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/dc911169,event/38bc259f,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/4825868b,event/5dc56e72,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/db237e50,event/6549fe09,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/985e8470,event/f56a4fba,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/9a248845,event/20c2e760,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/2ca6336c,event/dc60ac6b,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/f943cc65,event/f5c3efad,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/a4fd16cb,event/c0669c48,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/4af4311d,event/36d9a787,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/6ed8b6fb,event/1e901f42,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/492befff,event/2a76cc1c,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/a191e2aa,event/b92852bd,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/4652812a,event/02997de2,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/fa0b2e14,event/b697864c,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/23e715dd,event/34f86a54,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/2d188208,event/67a6e361,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/32c98898,event/dffce36b,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/d985f374,event/49ce4a8a,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/5a5dc28f,event/345d848e,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/f66607c9,event/ad6f7977,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/498da419,event/0b26a4e0,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/df88eb52,event/e6082572,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/41c53af8,event/17e34323,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/d46ff6bc,event/5c78c539,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/ece7ddc0,event/50cc337d,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/342cc8ed,event/95442c82,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/30f60758,event/44d7dee0,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/d81d71d9,event/6507bb4b,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/117fc93b,event/cf8d86cb,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/07a43735,event/88b915c5,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/3021cf0a,event/0598565c,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/144cde44,event/ba2cc2ad,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/39cd77d5,event/59c6d59e,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/1c1ee2f9,event/2c7f80bc,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/83d74db8,event/e92a3619,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/ede4d8b4,event/bb6e2b7a,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/32fd7020,event/7b4fe0f7,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/5cfaa126,event/8a662321,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/9909ecf2,event/23d2d67d,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/d696e269,event/03f28d75,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/17e8f306,event/45c62c82,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/342cc8ed,event/6531d7f2,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/2b9ef853,event/1d8c0b98,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/58c79f4e,event/b5d5122e,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/98851665,event/ba25f09e,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/45d825de,event/e73414de,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/6a4528da,event/5c9a2997,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/4940aac5,event/0faa6392,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/a2e56480,event/11b7ed29,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/e2643353,event/47d40e2f,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/7c6d37db,event/a14fa594,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/4b05efd4,event/9676ce25,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/a944c717,event/5cc5b1e3,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/b7497110,event/cf455f10,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/c6bec857,event/bb16ba05,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/af350c4f,event/38df3f8e,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/f05b6e79,event/a30e9de2,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
